X,Y,OBJECTID,SAMPLE_DAT,LATITUDE,LONGITUDE,DEPTH,Count_,NAME,HAB_ID,LOCATION,SAMPLE_ID,last_edited_date
-83.467619999762334,28.317940000168193,20578,2014-07-31T00:00:00.000Z,28.31794,-83.46762,23.8,510000,Karenia brevis,HABW140801-040,"Port Richey; 45 mi W of",87567512,2016-09-13T19:54:13.000Z
-83.290259999646409,28.19638000023161,20579,2014-07-31T00:00:00.000Z,28.19638,-83.29026,1,33500,Karenia brevis,HABW140801-041,"Anclote Keys; 27 mi W of",87567513,2016-09-13T19:54:13.000Z
-83.290259999646409,28.19638000023161,20580,2014-07-31T00:00:00.000Z,28.19638,-83.29026,10.3,52000,Karenia brevis,HABW140801-042,"Anclote Keys; 27 mi W of",87567514,2016-09-13T19:54:13.000Z
-83.290259999646409,28.19638000023161,20581,2014-07-31T00:00:00.000Z,28.19638,-83.29026,20.7,10000,Karenia brevis,HABW140801-043,"Anclote Keys; 27 mi W of",87567515,2016-09-13T19:54:13.000Z
-83.11685999967834,28.090700000322165,20582,2014-07-31T00:00:00.000Z,28.0907,-83.11686,1,0,Karenia brevis,HABW140801-044,"Honeymoon Island; 17 mi W of",87567516,2016-09-13T19:54:13.000Z
-83.11685999967834,28.090700000322165,20583,2014-07-31T00:00:00.000Z,28.0907,-83.11686,8.5,0,Karenia brevis,HABW140801-045,"Honeymoon Island; 17 mi W of",87567517,2016-09-13T19:54:13.000Z
-83.11685999967834,28.090700000322165,20584,2014-07-31T00:00:00.000Z,28.0907,-83.11686,17,0,Karenia brevis,HABW140801-046,"Honeymoon Island; 17 mi W of",87567518,2016-09-13T19:54:13.000Z
-82.948440000032292,27.979760000134341,20585,2014-07-31T00:00:00.000Z,27.97976,-82.94844,1,0,Karenia brevis,HABW140801-047,"Clearwater Beach Island; 7.2 mi W of",87567519,2016-09-13T19:54:13.000Z
-82.948440000032292,27.979760000134341,20586,2014-07-31T00:00:00.000Z,27.97976,-82.94844,9.6,0,Karenia brevis,HABW140801-048,"Clearwater Beach Island; 7.2 mi W of",87567520,2016-09-13T19:54:13.000Z
-83.012930000380308,27.800940000234956,20587,2014-07-31T00:00:00.000Z,27.80094,-83.01293,1,0,Karenia brevis,HABW140801-049,"Madeira Beach; 13 mi W of",87567521,2016-09-13T19:54:13.000Z
-83.012930000380308,27.800940000234956,20588,2014-07-31T00:00:00.000Z,27.80094,-83.01293,5.6,0,Karenia brevis,HABW140801-050,"Madeira Beach; 13 mi W of",87567522,2016-09-13T19:54:13.000Z
-83.012930000380308,27.800940000234956,20589,2014-07-31T00:00:00.000Z,27.80094,-83.01293,11.3,1000,Karenia brevis,HABW140801-051,"Madeira Beach; 13 mi W of",87567523,2016-09-13T19:54:13.000Z
-83.089650000077953,27.613350000047202,20590,2014-07-31T00:00:00.000Z,27.61335,-83.08965,1,0,Karenia brevis,HABW140801-052,"Egmont Key; 20 mi W of",87567524,2016-09-13T19:54:13.000Z
-83.089650000077953,27.613350000047202,20591,2014-07-31T00:00:00.000Z,27.61335,-83.08965,10.1,0,Karenia brevis,HABW140801-053,"Egmont Key; 20 mi W of",87567525,2016-09-13T19:54:13.000Z
-83.089650000077953,27.613350000047202,20592,2014-07-31T00:00:00.000Z,27.61335,-83.08965,20.2,0,Karenia brevis,HABW140801-054,"Egmont Key; 20 mi W of",87567526,2016-09-13T19:54:13.000Z
-83.166559999746383,27.405369999828885,20593,2014-07-31T00:00:00.000Z,27.40537,-83.16656,1,0,Karenia brevis,HABW140801-055,"Longboat Pass; 29 mi W of",87567527,2016-09-13T19:54:13.000Z
-83.166559999746383,27.405369999828885,20594,2014-07-31T00:00:00.000Z,27.40537,-83.16656,14,0,Karenia brevis,HABW140801-056,"Longboat Pass; 29 mi W of",87567528,2016-09-13T19:54:13.000Z
-83.166559999746383,27.405369999828885,20595,2014-07-31T00:00:00.000Z,27.40537,-83.16656,27.9,0,Karenia brevis,HABW140801-057,"Longboat Pass; 29 mi W of",87567529,2016-09-13T19:54:13.000Z
-82.928549999779676,27.363150000177516,20596,2014-07-31T00:00:00.000Z,27.36315,-82.92855,1,0,Karenia brevis,HABW140801-058,"Longboat Key; 19 mi W of",87567530,2016-09-13T19:54:13.000Z
-82.928549999779676,27.363150000177516,20597,2014-07-31T00:00:00.000Z,27.36315,-82.92855,8.4,0,Karenia brevis,HABW140801-059,"Longboat Key; 19 mi W of",87567531,2016-09-13T19:54:13.000Z
-82.928549999779676,27.363150000177516,20598,2014-07-31T00:00:00.000Z,27.36315,-82.92855,16.9,0,Karenia brevis,HABW140801-060,"Longboat Key; 19 mi W of",87567532,2016-09-13T19:54:13.000Z
-82.691689999683504,27.324929999845331,20599,2014-07-31T00:00:00.000Z,27.32493,-82.69169,1,0,Karenia brevis,HABW140801-061,"New Pass; 6.3 mi W of",87567533,2016-09-13T19:54:13.000Z
-82.691689999683504,27.324929999845331,20600,2014-07-31T00:00:00.000Z,27.32493,-82.69169,10.8,0,Karenia brevis,HABW140801-062,"New Pass; 6.3 mi W of",87567534,2016-09-13T19:54:13.000Z
-82.577900000198824,27.331599999851324,20601,2014-07-30T00:00:00.000Z,27.3316,-82.5779,0.5,0,Karenia brevis,HABW140730-014,Bay Dock (Sarasota Bay),87567430,2016-09-13T19:54:13.000Z
-82.579379999782248,27.333750000038343,20602,2014-07-30T00:00:00.000Z,27.33375,-82.57938,0.5,0,Karenia brevis,HABW140730-015,New Pass Dock (Sarasota Bay),87567431,2016-09-13T19:54:13.000Z
-82.734569999995983,27.541082000191057,20603,2014-07-30T00:00:00.000Z,27.541082,-82.73457,0.5,0,Karenia brevis,HABW140731-001,East Anna Maria Island (Lower Tampa Bay),87567448,2016-09-13T19:54:13.000Z
-82.614820000198051,27.585120000021657,20604,2014-07-30T00:00:00.000Z,27.58512,-82.61482,0.5,0,Karenia brevis,HABW140731-002,Fletcher Point (Lower Tampa Bay),87567449,2016-09-13T19:54:13.000Z
-82.605499999786545,27.596700000120485,20605,2014-07-30T00:00:00.000Z,27.5967,-82.6055,0.5,0,Karenia brevis,HABW140731-003,"Joe Island; NW of (Lower Tampa Bay)",87567450,2016-09-13T19:54:13.000Z
-84.963000000279351,29.621830000184598,20606,2014-07-30T00:00:00.000Z,29.62183,-84.963,0.5,0,Karenia brevis,HABW140731-004,Sikes Cut (Apalachicola Bay),87567451,2016-09-13T19:54:13.000Z
-85.164510000371422,29.699769999946085,20607,2014-07-30T00:00:00.000Z,29.69977,-85.16451,0.5,0,Karenia brevis,HABW140731-005,St. Vincent Sound (Apalachicola Bay),87567452,2016-09-13T19:54:13.000Z
-82.36189000025503,26.924669999677821,20608,2014-07-30T00:00:00.000Z,26.92467,-82.36189,0.5,0,Karenia brevis,HABW140731-006,Englewood Beach,87567453,2016-09-13T19:54:13.000Z
-82.274149999556158,26.805620000284438,20609,2014-07-30T00:00:00.000Z,26.80562,-82.27415,0.5,0,Karenia brevis,HABW140731-007,Boca Grande Pier (Gasparilla Sound),87567454,2016-09-13T19:54:13.000Z
-82.193879999789516,26.526359999646576,20610,2014-07-30T00:00:00.000Z,26.52636,-82.19388,0.5,0,Karenia brevis,HABW140731-008,South Seas Plantation Entrance,87567455,2016-09-13T19:54:13.000Z
-82.080120000442051,26.423089999622597,20611,2014-07-30T00:00:00.000Z,26.42309,-82.08012,0.5,0,Karenia brevis,HABW140731-009,Tarpon Road Beach,87567456,2016-09-13T19:54:13.000Z
-82.015430000077501,26.451570000347985,20612,2014-07-30T00:00:00.000Z,26.45157,-82.01543,0.5,0,Karenia brevis,HABW140731-010,Lighthouse Beach,87567457,2016-09-13T19:54:13.000Z
-81.95776000038336,26.453980000306156,20613,2014-07-30T00:00:00.000Z,26.45398,-81.95776,0.5,0,Karenia brevis,HABW140731-011,Lynn Hall Park,87567458,2016-09-13T19:54:13.000Z
-81.87901000038309,26.390489999906073,20614,2014-07-30T00:00:00.000Z,26.39049,-81.87901,0.5,0,Karenia brevis,HABW140731-012,Lovers Key State Park,87567459,2016-09-13T19:54:13.000Z
-81.845740000012015,26.33105000008424,20615,2014-07-30T00:00:00.000Z,26.33105,-81.84574,0.5,0,Karenia brevis,HABW140731-013,Bonita Beach Park,87567460,2016-09-13T19:54:13.000Z
-80.630000000344523,28.186900000307912,20616,2014-07-30T00:00:00.000Z,28.1869,-80.63,1.5,0,Karenia brevis,HABW140731-014,"Pineda Causeway; SE of (Indian River)",87567461,2016-09-13T19:54:13.000Z
-82.689630000141946,27.679966999758637,20617,2014-07-30T00:00:00.000Z,27.679967,-82.68963,0.5,0,Karenia brevis,HABW140731-015,Cow and Calf Key (Boca Ciega Bay),87567462,2016-09-13T19:54:13.000Z
-82.685049999852993,27.646800000125214,20618,2014-07-30T00:00:00.000Z,27.6468,-82.68505,0.5,0,Karenia brevis,HABW140731-016,"Conception Key; NE of (Boca Ciega Bay)",87567463,2016-09-13T19:54:13.000Z
-82.716299999967163,27.650600000079198,20619,2014-07-30T00:00:00.000Z,27.6506,-82.7163,0.5,0,Karenia brevis,HABW140731-017,Mullet Key Bridge (Bunces Pass),87567464,2016-09-13T19:54:13.000Z
-82.66353000022913,27.67921699965008,20620,2014-07-30T00:00:00.000Z,27.679217,-82.66353,0.5,0,Karenia brevis,HABW140731-018,Sunshine Skyway (Boca Ciega Bay),87567465,2016-09-13T19:54:13.000Z
-80.850160000406973,28.897469999741666,20621,2014-07-30T00:00:00.000Z,28.89747,-80.85016,0.5,0,Karenia brevis,HABW140731-024,Oak Hill (Mosquito Lagoon),87567471,2016-09-13T19:54:13.000Z
-80.717180000278432,28.732109999742555,20622,2014-07-30T00:00:00.000Z,28.73211,-80.71718,0.5,0,Karenia brevis,HABW140731-025,"Cucumber Island; 1.3 mi NW of (Mosquito Lagoon)",87567472,2016-09-13T19:54:13.000Z
-80.845800000226035,28.786900000251567,20623,2014-07-30T00:00:00.000Z,28.7869,-80.8458,0.5,0,Karenia brevis,HABW140731-026,"Boathouse Point; W of (Indian River)",87567473,2016-09-13T19:54:13.000Z
-80.797330000394481,28.624240000319784,20624,2014-07-30T00:00:00.000Z,28.62424,-80.79733,0.5,0,Karenia brevis,HABW140731-027,Parrish Park Boat Ramp (Indian River),87567474,2016-09-13T19:54:13.000Z
-85.304419999860386,29.798629999980186,20625,2014-07-30T00:00:00.000Z,29.79863,-85.30442,0.5,0,Karenia brevis,HABW140801-001,Oak Grove (St. Joseph Bay),87567476,2016-09-13T19:54:13.000Z
-85.323079999876526,29.718369999900386,20626,2014-07-30T00:00:00.000Z,29.71837,-85.32308,0.5,0,Karenia brevis,HABW140801-002,"Blacks Island; SE of (St. Joseph Bay)",87567477,2016-09-13T19:54:13.000Z
-85.35881999986799,29.704029999785671,20627,2014-07-30T00:00:00.000Z,29.70403,-85.35882,0.5,0,Karenia brevis,HABW140801-003,"Pig Island; E of (St. Joseph Bay)",87567478,2016-09-13T19:54:13.000Z
-85.384640000296656,29.758829999838362,20628,2014-07-30T00:00:00.000Z,29.75883,-85.38464,0.5,0,Karenia brevis,HABW140801-004,"St. Joseph Peninsula State Park; NE of (St. Joseph Bay)",87567479,2016-09-13T19:54:13.000Z
-85.346999999698895,29.784799999748675,20629,2014-07-30T00:00:00.000Z,29.7848,-85.347,0.5,1000,Karenia brevis,HABW140801-005,Mid-St. Joseph Bay,87567480,2016-09-13T19:54:13.000Z
-87.122050000304355,30.466833000384536,20630,2014-07-30T00:00:00.000Z,30.466833,-87.12205,0.5,0,Karenia brevis,HABW140801-014,"Hernandez Point; 1.7 mi NW of (Escambia Bay)",87567489,2016-09-13T19:54:13.000Z
-87.18024999972792,30.396783000089712,20631,2014-07-30T00:00:00.000Z,30.396783,-87.18025,0.5,0,Karenia brevis,HABW140801-015,Hwy 98 Bridge (Pensacola Bay),87567490,2016-09-13T19:54:13.000Z
-82.780659999720541,29.040329999881017,20632,2014-07-29T00:00:00.000Z,29.04033,-82.78066,0.5,0,Karenia brevis,HABW140730-001,"Hodges Island; 1.4 mi W of (Withlacoochee Bay)",87567417,2016-09-13T19:54:13.000Z
-82.818169999723636,29.073170000067378,20633,2014-07-29T00:00:00.000Z,29.07317,-82.81817,0.5,0,Karenia brevis,HABW140730-002,South Mangrove Point,87567418,2016-09-13T19:54:13.000Z
-82.252399999778518,26.81659999970169,20634,2014-07-29T00:00:00.000Z,26.8166,-82.2524,0.5,0,Karenia brevis,HABW140730-003,"Catfish Creek; mouth of (Gasparilla Sound)",87567419,2016-09-13T19:54:13.000Z
-82.245200000081354,26.787600000152732,20635,2014-07-29T00:00:00.000Z,26.7876,-82.2452,0.5,0,Karenia brevis,HABW140730-004,"Sandfly Key; W of (Gasparilla Sound)",87567420,2016-09-13T19:54:13.000Z
-82.208680000115237,26.772329999973529,20636,2014-07-29T00:00:00.000Z,26.77233,-82.20868,0.5,0,Karenia brevis,HABW140730-005,"Bull Key; W of (Bull Bay)",87567421,2016-09-13T19:54:13.000Z
-82.214499999788089,26.740649999911611,20637,2014-07-29T00:00:00.000Z,26.74065,-82.2145,0.5,0,Karenia brevis,HABW140730-006,"Cayo Pelau; 2 mi S of (Charlotte Harbor)",87567422,2016-09-13T19:54:13.000Z
-82.135559999817019,26.574270000358958,20638,2014-07-29T00:00:00.000Z,26.57427,-82.13556,0.5,0,Karenia brevis,HABW140730-007,"Cork Island; W of (Pine Island Sound)",87567423,2016-09-13T19:54:13.000Z
-82.16371000012397,26.588670000056482,20639,2014-07-29T00:00:00.000Z,26.58867,-82.16371,0.5,0,Karenia brevis,HABW140730-008,"Hemp Key; 1 mi  SW of (Pine Island Sound)",87567424,2016-09-13T19:54:13.000Z
-82.184599999560987,26.59930000002522,20640,2014-07-29T00:00:00.000Z,26.5993,-82.1846,0.5,0,Karenia brevis,HABW140730-009,"Mondongo Island; W of (Pine Island Sound)",87567425,2016-09-13T19:54:13.000Z
-80.658600000014943,28.404899999736511,20641,2014-07-29T00:00:00.000Z,28.4049,-80.6586,2.2,0,Karenia brevis,HABW140730-011,"Kelly Park; NE of (Banana River)",87567427,2016-09-13T19:54:13.000Z
-82.577900000198824,27.331599999851324,20642,2014-07-29T00:00:00.000Z,27.3316,-82.5779,0.5,0,Karenia brevis,HABW140730-012,Bay Dock (Sarasota Bay),87567428,2016-09-13T19:54:13.000Z
-82.579379999782248,27.333750000038343,20643,2014-07-29T00:00:00.000Z,27.33375,-82.57938,0.5,0,Karenia brevis,HABW140730-013,New Pass Dock (Sarasota Bay),87567429,2016-09-13T19:54:13.000Z
-80.606319999823356,28.150090000111042,20644,2014-07-29T00:00:00.000Z,28.15009,-80.60632,0.5,0,Karenia brevis,HABW140731-021,"Mathers Bridge; N of (Banana River)",87567468,2016-09-13T19:54:13.000Z
-80.650360000052117,28.283659999836026,20645,2014-07-29T00:00:00.000Z,28.28366,-80.65036,0.5,0,Karenia brevis,HABW140731-022,"Georges Island; SE of (Banana River)",87567469,2016-09-13T19:54:13.000Z
-80.701840000177526,28.408390000072984,20646,2014-07-29T00:00:00.000Z,28.40839,-80.70184,0.5,0,Karenia brevis,HABW140731-023,Barge Canal,87567470,2016-09-13T19:54:13.000Z
-87.054250000086824,30.427471999766695,20647,2014-07-29T00:00:00.000Z,30.427472,-87.05425,0.5,0,Karenia brevis,HABW140801-011,"White Point; 1.6 mi SE of (East Bay)",87567486,2016-09-13T19:54:13.000Z
-86.950970000168809,30.45772199994742,20648,2014-07-29T00:00:00.000Z,30.457722,-86.95097,0.5,0,Karenia brevis,HABW140801-012,"Miller Point; W of (East Bay)",87567487,2016-09-13T19:54:13.000Z
-86.938220000237209,30.368329000181841,20649,2014-07-29T00:00:00.000Z,30.368329,-86.93822,0.5,0,Karenia brevis,HABW140801-013,Navarre Beach National Seashore,87567488,2016-09-13T19:54:13.000Z
-81.275330000401809,29.875669999788723,20650,2014-07-29T00:00:00.000Z,29.87567,-81.27533,0.5,0,Karenia brevis,HABW140801-018,"Bird Island; W of (Salt Run)",87567493,2016-09-13T19:54:13.000Z
-81.327160000331588,29.98466999998594,20651,2014-07-29T00:00:00.000Z,29.98467,-81.32716,0.5,0,Karenia brevis,HABW140801-019,"Guana River; mouth of (Tolomato River)",87567494,2016-09-13T19:54:13.000Z
-82.577900000198824,27.331599999851324,20652,2014-07-28T00:00:00.000Z,27.3316,-82.5779,0.5,0,Karenia brevis,HABW140728-012,Bay Dock (Sarasota Bay),87567390,2016-09-13T19:54:13.000Z
-82.579379999782248,27.333750000038343,20653,2014-07-28T00:00:00.000Z,27.33375,-82.57938,0.5,0,Karenia brevis,HABW140728-013,New Pass Dock (Sarasota Bay),87567391,2016-09-13T19:54:13.000Z
-81.72804999975564,25.911650000391386,20654,2014-07-28T00:00:00.000Z,25.91165,-81.72805,0.5,0,Karenia brevis,HABW140729-001,South Marco Beach,87567392,2016-09-13T19:54:13.000Z
-81.836200000390818,26.304810000235086,20655,2014-07-28T00:00:00.000Z,26.30481,-81.8362,0.5,0,Karenia brevis,HABW140729-002,Barefoot Beach State Preserve,87567393,2016-09-13T19:54:13.000Z
-81.823770000126345,26.253749999764093,20656,2014-07-28T00:00:00.000Z,26.25375,-81.82377,0.5,0,Karenia brevis,HABW140729-003,Vanderbilt Beach,87567394,2016-09-13T19:54:13.000Z
-81.816900000142056,26.207299999791935,20657,2014-07-28T00:00:00.000Z,26.2073,-81.8169,0.5,0,Karenia brevis,HABW140729-004,Seagate,87567395,2016-09-13T19:54:13.000Z
-81.806300000163716,26.131630000021296,20658,2014-07-28T00:00:00.000Z,26.13163,-81.8063,0.5,0,Karenia brevis,HABW140729-005,Naples Pier,87567396,2016-09-13T19:54:13.000Z
-83.265499999574899,29.408830000032971,20659,2014-07-28T00:00:00.000Z,29.40883,-83.2655,0.5,0,Karenia brevis,HABW140729-006,"Cotton Island; 1.5 mi SE of (Horseshoe Cove)",87567397,2016-09-13T19:54:13.000Z
-83.307300000337037,29.410000000098982,20660,2014-07-28T00:00:00.000Z,29.41,-83.3073,0.5,0,Karenia brevis,HABW140729-007,"Cotton Island; 2 mi SW of (Horseshoe Cove)",87567398,2016-09-13T19:54:13.000Z
-84.368439999794703,30.01579999998598,20661,2014-07-28T00:00:00.000Z,30.0158,-84.36844,0.5,0,Karenia brevis,HABW140729-008,Porter Island (Apalachee Bay),87567399,2016-09-13T19:54:13.000Z
-84.340359999807944,29.972979999626126,20662,2014-07-28T00:00:00.000Z,29.97298,-84.34036,0.5,0,Karenia brevis,HABW140729-009,Mashes Sands (Apalachee Bay),87567400,2016-09-13T19:54:13.000Z
-84.384919999720367,29.961430000362736,20663,2014-07-28T00:00:00.000Z,29.96143,-84.38492,0.5,0,Karenia brevis,HABW140729-010,Ochlockonee Boat Ramp (Ochlockonee Bay),87567401,2016-09-13T19:54:13.000Z
-84.414239999989348,29.923389999715191,20664,2014-07-28T00:00:00.000Z,29.92339,-84.41424,0.5,0,Karenia brevis,HABW140729-011,Leonard's Landing (Alligator Harbor),87567402,2016-09-13T19:54:13.000Z
-84.694209999653438,29.82798999992319,20665,2014-07-28T00:00:00.000Z,29.82799,-84.69421,0.5,0,Karenia brevis,HABW140729-012,Carabelle Beach (St. George Sound),87567403,2016-09-13T19:54:13.000Z
-84.963000000279351,29.621830000184598,20666,2014-07-28T00:00:00.000Z,29.62183,-84.963,0.5,0,Karenia brevis,HABW140729-013,Sikes Cut (Apalachicola Bay),87567404,2016-09-13T19:54:13.000Z
-85.741820000103132,30.131377999636868,20667,2014-07-28T00:00:00.000Z,30.131378,-85.74182,0.5,0,Karenia brevis,HABW140729-014,St. Andrews State Park Beach (St. Andrews Bay),87567405,2016-09-13T19:54:13.000Z
-85.732099999658573,30.125205000320477,20668,2014-07-28T00:00:00.000Z,30.125205,-85.7321,0.5,0,Karenia brevis,HABW140729-015,St. Andrews Pass (St. Andrews Bay),87567406,2016-09-13T19:54:13.000Z
-85.671920000161066,30.159995999769986,20669,2014-07-28T00:00:00.000Z,30.159996,-85.67192,0.5,0,Karenia brevis,HABW140729-016,Beach Drive (St. Andrews Bay),87567407,2016-09-13T19:54:13.000Z
-85.622660000309068,30.077500000088712,20670,2014-07-28T00:00:00.000Z,30.0775,-85.62266,0.5,0,Karenia brevis,HABW140729-017,"Tyndall AFB; NE of (St. Andrew Bay)",87567408,2016-09-13T19:54:13.000Z
-85.713970000270152,30.224221999979228,20671,2014-07-28T00:00:00.000Z,30.224222,-85.71397,0.5,0,Karenia brevis,HABW140729-018,"West Bay Point; SE of (North Bay)",87567409,2016-09-13T19:54:13.000Z
-85.729999999934037,30.1931670002493,20672,2014-07-28T00:00:00.000Z,30.193167,-85.73,0.5,0,Karenia brevis,HABW140729-019,Gulf Coast State College (St Andrews Bay),87567410,2016-09-13T19:54:13.000Z
-82.632019999823953,27.373169999681835,20673,2014-07-28T00:00:00.000Z,27.37317,-82.63202,0.5,0,Karenia brevis,HABW140730-016,Longboat Key Beach,87567432,2016-09-13T19:54:13.000Z
-82.562440000447353,27.326820000238886,20674,2014-07-28T00:00:00.000Z,27.32682,-82.56244,0.5,0,Karenia brevis,HABW140730-017,Ringling Causeway,87567433,2016-09-13T19:54:13.000Z
-82.581709999660546,27.315609999706588,20675,2014-07-28T00:00:00.000Z,27.31561,-82.58171,0.5,0,Karenia brevis,HABW140730-018,North Lido Beach,87567434,2016-09-13T19:54:13.000Z
-82.57717999960029,27.31100000006256,20676,2014-07-28T00:00:00.000Z,27.311,-82.57718,0.5,0,Karenia brevis,HABW140730-019,Lido Beach Casino,87567435,2016-09-13T19:54:13.000Z
-82.567389999733848,27.298179999964642,20677,2014-07-28T00:00:00.000Z,27.29818,-82.56739,0.5,0,Karenia brevis,HABW140730-020,South Lido Park,87567436,2016-09-13T19:54:13.000Z
-82.553099999944379,27.26517999971302,20678,2014-07-28T00:00:00.000Z,27.26518,-82.5531,0.5,0,Karenia brevis,HABW140730-021,Siesta Beach,87567437,2016-09-13T19:54:13.000Z
-82.517109999707657,27.218430000217054,20679,2014-07-28T00:00:00.000Z,27.21843,-82.51711,0.5,0,Karenia brevis,HABW140730-022,Turtle Beach,87567438,2016-09-13T19:54:13.000Z
-82.471219999999661,27.123320000128626,20680,2014-07-28T00:00:00.000Z,27.12332,-82.47122,0.5,0,Karenia brevis,HABW140730-023,Nokomis Beach,87567439,2016-09-13T19:54:13.000Z
-82.468829999846903,27.113820000388468,20681,2014-07-28T00:00:00.000Z,27.11382,-82.46883,0.5,0,Karenia brevis,HABW140730-024,North Jetty,87567440,2016-09-13T19:54:13.000Z
-82.46089000035802,27.100340000213112,20682,2014-07-28T00:00:00.000Z,27.10034,-82.46089,0.5,0,Karenia brevis,HABW140730-025,Venice Beach,87567441,2016-09-13T19:54:13.000Z
-82.452859999559152,27.078270000276238,20683,2014-07-28T00:00:00.000Z,27.07827,-82.45286,0.5,0,Karenia brevis,HABW140730-026,Service Club Park,87567442,2016-09-13T19:54:13.000Z
-82.45089999957672,27.073499999710357,20684,2014-07-28T00:00:00.000Z,27.0735,-82.4509,0.5,0,Karenia brevis,HABW140730-027,Venice Fishing Pier,87567443,2016-09-13T19:54:13.000Z
-82.44799999978602,27.06631,20685,2014-07-28T00:00:00.000Z,27.06631,-82.448,0.5,0,Karenia brevis,HABW140730-028,Brohard Beach,87567444,2016-09-13T19:54:13.000Z
-82.443600000320444,27.057030000333153,20686,2014-07-28T00:00:00.000Z,27.05703,-82.4436,0.5,0,Karenia brevis,HABW140730-029,Caspersen Beach,87567445,2016-09-13T19:54:13.000Z
-82.413120000135194,27.010309999828024,20687,2014-07-28T00:00:00.000Z,27.01031,-82.41312,0.5,0,Karenia brevis,HABW140730-030,Manasota Beach,87567446,2016-09-13T19:54:13.000Z
-82.385650000243814,26.963240000169577,20688,2014-07-28T00:00:00.000Z,26.96324,-82.38565,0.5,0,Karenia brevis,HABW140730-031,Blind Pass Beach,87567447,2016-09-13T19:54:13.000Z
-80.584339999891966,28.082890000322571,20689,2014-07-28T00:00:00.000Z,28.08289,-80.58434,0.5,0,Karenia brevis,HABW140731-019,"Melbourne Causeway;  S of (Indian River)",87567466,2016-09-13T19:54:13.000Z
-80.372369999563631,27.631439999817186,20690,2014-07-28T00:00:00.000Z,27.63144,-80.37237,0.5,0,Karenia brevis,HABW140731-020,"SR656 Bridge; S of (Indian River)",87567467,2016-09-13T19:54:13.000Z
-81.220660000057464,29.676000000113529,20691,2014-07-28T00:00:00.000Z,29.676,-81.22066,0.5,0,Karenia brevis,HABW140801-016,Marineland Leases,87567491,2016-09-13T19:54:13.000Z
-81.252300000158996,29.751940000109379,20692,2014-07-28T00:00:00.000Z,29.75194,-81.2523,0.5,0,Karenia brevis,HABW140801-017,"Genung's Fish Camp; W of (Matanzas River)",87567492,2016-09-13T19:54:13.000Z
-81.011799999582109,24.984169999619539,20693,2014-07-28T00:00:00.000Z,24.98417,-81.0118,0.2,0,Karenia brevis,HABW140805-059,"Sandy Key; 3.4 mi S of",87567620,2016-09-13T19:54:13.000Z
-80.987370000121828,24.960379999975217,20694,2014-07-28T00:00:00.000Z,24.96038,-80.98737,0.2,0,Karenia brevis,HABW140805-060,"Sandy Key; 5.2 mi SW of",87567621,2016-09-13T19:54:13.000Z
-80.965299999778722,24.938150000281532,20695,2014-07-28T00:00:00.000Z,24.93815,-80.9653,0.2,0,Karenia brevis,HABW140805-061,"Upper Arsnicker Keys; 8.5 mi NW of",87567622,2016-09-13T19:54:13.000Z
-80.943000000180163,24.915899999887202,20696,2014-07-28T00:00:00.000Z,24.9159,-80.943,0.2,0,Karenia brevis,HABW140805-062,"Lower Arnicker Keys; 7.2 mi W of",87567623,2016-09-13T19:54:13.000Z
-80.612979999745363,28.350340000287204,20697,2014-07-27T00:00:00.000Z,28.35034,-80.61298,1.1,0,Karenia brevis,HABW140729-024,Diamond Bay (Banana River),87567415,2016-09-13T19:54:13.000Z
-80.63499999985973,28.150500000146124,20698,2014-07-27T00:00:00.000Z,28.1505,-80.635,0.5,0,Karenia brevis,HABW140729-025,"Tropic; SW of (Indian River)",87567416,2016-09-13T19:54:13.000Z
-86.533080000237106,30.357517000214774,20699,2014-07-26T00:00:00.000Z,30.357517,-86.53308,0.5,667,Karenia brevis,HABW140729-022,"Destin Pass; 2.19 miles SW of",87567413,2016-09-13T19:54:13.000Z
-86.533080000237106,30.357517000214774,20700,2014-07-26T00:00:00.000Z,30.357517,-86.53308,0.5,0,Karenia brevis,HABW140729-023,Okaloosa Island Bayside (Choctawhatchee Bay),87567414,2016-09-13T19:54:13.000Z
-82.577900000198824,27.331599999851324,20701,2014-07-25T00:00:00.000Z,27.3316,-82.5779,0.5,0,Karenia brevis,HABW140725-004,Bay Dock (Sarasota Bay),87567377,2016-09-13T19:54:13.000Z
-82.579379999782248,27.333750000038343,20702,2014-07-25T00:00:00.000Z,27.33375,-82.57938,0.5,0,Karenia brevis,HABW140725-005,New Pass Dock (Sarasota Bay),87567378,2016-09-13T19:54:13.000Z
-82.577900000198824,27.331599999851324,20703,2014-07-24T00:00:00.000Z,27.3316,-82.5779,0.5,0,Karenia brevis,HABW140724-018,Bay Dock (Sarasota Bay),87567355,2016-09-13T19:54:13.000Z
-82.579379999782248,27.333750000038343,20704,2014-07-24T00:00:00.000Z,27.33375,-82.57938,0.5,0,Karenia brevis,HABW140724-019,New Pass Dock (Sarasota Bay),87567356,2016-09-13T19:54:13.000Z
-81.911380000230565,26.434940000147147,20705,2014-07-24T00:00:00.000Z,26.43494,-81.91138,0.5,0,Karenia brevis,HABW140725-001,Estero Island (Estero Bay),87567374,2016-09-13T19:54:13.000Z
-81.846309999924415,26.385910000239672,20706,2014-07-24T00:00:00.000Z,26.38591,-81.84631,0.5,0,Karenia brevis,HABW140725-002,Long Key (Estero Bay),87567375,2016-09-13T19:54:13.000Z
